rxTime,wn,tow,decimals,posX,posY,posZ
1426194981.43584,2358,76581,0.435835430893349,146420135.495328,368028718.728696,-82781348.1264823
1426194982.43584,2358,76582,0.435835430893349,146443272.380479,368011036.860331,-82780117.3146622
1426194983.43584,2358,76583,0.435835430893349,146471470.476806,368006169.74719,-82781824.1922196
1426194984.43584,2358,76584,0.435835430893349,146499065.890336,367999773.20707,-82783147.8834814
1426194985.43584,2358,76585,0.435835430893349,146526674.951788,367993374.563235,-82784497.0533487
1426194986.43584,2358,76586,0.435835430893349,146548917.815594,367973503.357513,-82782824.7524398
1426194987.43584,2358,76587,0.435835430893349,146573823.280279,367960303.464018,-82782531.1090764
1426194988.43584,2358,76588,0.435835430893349,146601053.690252,367952927.829695,-82783671.1136225
1426194989.43584,2358,76589,0.435835430893349,146621041.27123,367927423.108948,-82780653.7566552
1426194990.43584,2358,76590,0.435835430893349,146653354.131199,367932802.609279,-82784690.2005225
1426194991.43584,2358,76591,0.435835430893349,146677066.731339,367916647.615397,-82783853.3334902
1426194992.43584,2358,76592,0.435835430893349,146707568.030107,367917592.452947,-82786839.9236046
1426194993.43584,2358,76593,0.435835430893349,146730763.586841,367900045.542762,-82785634.1695376
1426194994.43584,2358,76594,0.435835430893349,146756087.762278,367887967.91041,-82785699.7663149
1426194995.43584,2358,76595,0.435835430893349,146781376.64043,367875652.527247,-82785667.5642625
1426194996.43584,2358,76596,0.435835430893349,146811168.663249,367874874.159345,-82788333.2936713
1426194997.43584,2358,76597,0.435835430893349,146836729.674064,367863273.678926,-82788515.3707282
1426194998.43584,2358,76598,0.435835430893349,146861306.119788,367849237.810214,-82788107.7005385
1426194999.43584,2358,76599,0.435835430893349,146886879.371352,367837805.661532,-82788281.7410328
1426195000.43584,2358,76600,0.435835430893349,146911153.073122,367823022.713725,-82787721.6661349
1426195001.43584,2358,76601,0.435835430893349,146937690.965802,367813955.628194,-82788470.830545
1426195002.43584,2358,76602,0.435835430893349,146966494.710839,367810525.358069,-82790517.6943036
1426195003.43584,2358,76603,0.435835430893349,146988078.832554,367789068.167003,-82788436.1076038
1426195004.43584,2358,76604,0.435835430893349,147016787.650596,367785422.226639,-82790453.4202247
1426195005.43584,2358,76605,0.435835430893349,147044093.673128,367778251.390406,-82791592.9350915
1426195006.43584,2358,76606,0.435835430893349,147061141.557956,367745411.271781,-82786928.1516609
1426195007.43584,2358,76607,0.435835430893349,147097967.100507,367762056.737159,-82793517.7481079
1426195008.43584,2358,76608,0.435835430893349,147119515.806656,367740488.516638,-82791399.8701927
1426195009.43584,2358,76609,0.435835430893349,147144954.150921,367728675.587898,-82791532.5131763
1426195010.43584,2358,76610,0.435835430893349,147175963.926935,367730802.74609,-82794854.0440701
1426195011.43584,2358,76611,0.435835430893349,147199245.09436,367713494.290815,-82793721.7210452
1426195012.43584,2358,76612,0.435835430893349,147222156.8136,367695319.913498,-82792393.6481479
1426195013.43584,2358,76613,0.435835430893349,147249949.886016,367689459.238993,-82793878.7094018
1426195014.43584,2358,76614,0.435835430893349,147274417.708957,367675124.050167,-82793363.384846
1426195015.43584,2358,76615,0.435835430893349,147304603.27727,367675127.40218,-82796312.7957166
1426195016.43584,2358,76616,0.435835430893349,147325968.921542,367653160.592723,-82794071.6003466
1426195017.43584,2358,76617,0.435835430893349,147355279.893119,367651101.926867,-82796323.9995821
1426195018.43584,2358,76618,0.435835430893349,147380632.303329,367638976.078755,-82796417.3661762
1426195019.43584,2358,76619,0.435835430893349,147404154.652177,367622365.468766,-82795405.6787185
1426195020.43584,2358,76620,0.435835430893349,147431174.531052,367614477.86322,-82796488.4030326
1426195021.43584,2358,76621,0.435835430893349,147459830.122047,367610719.845928,-82798365.9390555
1426195022.43584,2358,76622,0.435835430893349,147481949.541711,367590558.219178,-82796625.7195821
1426195023.43584,2358,76623,0.435835430893349,147510276.205929,367585930.784823,-82798372.7479173
1426195024.43584,2358,76624,0.435835430893349,147533990.175039,367569801.666061,-82797537.2984377
1426195025.43584,2358,76625,0.435835430893349,147559064.607481,367557104.088365,-82797385.5620911
1426195026.43584,2358,76626,0.435835430893349,147586874.267873,367551122.471101,-82798902.3061455
1426195027.43584,2358,76627,0.435835430893349,147612128.361221,367538924.464698,-82798913.5024773
1426195028.43584,2358,76628,0.435835430893349,147636663.260082,367524866.893447,-82798512.0715588
1426195029.43584,2358,76629,0.435835430893349,147667085.50429,367525376.876715,-82801556.9647155
1426195030.43584,2358,76630,0.435835430893349,147695610.330369,367521272.671073,-82803458.6625812
1426195031.43584,2358,76631,0.435835430893349,147718174.231965,367502211.692383,-82801962.1796721
1426195032.43584,2358,76632,0.435835430893349,147740428.254668,367482558.604021,-82800156.4056184
1426195033.43584,2358,76633,0.435835430893349,147770380.306431,367481857.672356,-82802855.0524475
1426195034.43584,2358,76634,0.435835430893349,147799283.117999,367478700.413241,-82804987.1940585
1426195035.43584,2358,76635,0.435835430893349,147820995.648343,367457629.433377,-82803042.9310368
1426195036.43584,2358,76636,0.435835430893349,147847477.888926,367448260.913832,-82803654.1445543
1426195037.43584,2358,76637,0.435835430893349,147873719.431299,367438454.391616,-82804269.2269628
1426195038.43584,2358,76638,0.435835430893349,147896850.619551,367420961.616075,-82803066.1493955
1426195039.43584,2358,76639,0.435835430893349,147923727.97691,367412730.081177,-82804016.87889
1426195040.43584,2358,76640,0.435835430893349,147951881.887413,367407677.263558,-82805757.7261164
1426195041.43584,2358,76641,0.435835430893349,147974370.316143,367388476.987526,-82804173.8166913
1426195042.43584,2358,76642,0.435835430893349,148004773.775501,367389004.054066,-82807112.0211621
1426195043.43584,2358,76643,0.435835430893349,148028648.268985,367373258.021346,-82806327.7494619
1426195044.43584,2358,76644,0.435835430893349,148057492.587988,367369875.497883,-82808372.4682532
1426195045.43584,2358,76645,0.435835430893349,148080070.582188,367351007.789226,-82806955.192807
1426195046.43584,2358,76646,0.435835430893349,148107780.836128,367344814.902386,-82808378.352689
1426195047.43584,2358,76647,0.435835430893349,148126802.023522,367317020.439752,-82804786.8733358
1426195048.43584,2358,76648,0.435835430893349,148153558.777097,367308482.058083,-82805688.8117074
1426195049.43584,2358,76649,0.435835430893349,148186478.225986,367315258.278977,-82810080.4222423
1426195050.43584,2358,76650,0.435835430893349,148210710.704784,367300479.718478,-82809548.9516633
1426195051.43584,2358,76651,0.435835430893349,148237746.988129,367292589.019851,-82810599.2549219
1426195052.43584,2358,76652,0.435835430893349,148262054.46966,367277967.652367,-82810126.8669121
1426195053.43584,2358,76653,0.435835430893349,148292748.453613,367279206.189927,-82813225.9921112
1426195054.43584,2358,76654,0.435835430893349,148316969.561139,367264348.169944,-82812637.1267321
1426195055.43584,2358,76655,0.435835430893349,148338916.732614,367243805.795771,-82810765.4039383
1426195056.43584,2358,76656,0.435835430893349,148366980.638278,367238613.855773,-82812410.1572217
1426195057.43584,2358,76657,0.435835430893349,148393702.983652,367229916.698287,-82813310.9313099
1426195058.43584,2358,76658,0.435835430893349,148416017.483906,367210335.894363,-82811639.9010694
1426195059.43584,2358,76659,0.435835430893349,148443904.558579,367204580.423693,-82813145.9336082
1426195060.43584,2358,76660,0.435835430893349,148474024.830717,367204387.201014,-82815936.9322456
1426195061.43584,2358,76661,0.435835430893349,148491792.655957,367173564.434179,-82811784.7491001
1426195062.43584,2358,76662,0.435835430893349,148521711.950935,367172827.689906,-82814414.2114088
1426195063.43584,2358,76663,0.435835430893349,148549860.083623,367167737.722105,-82816159.1754392
1426195064.43584,2358,76664,0.435835430893349,148574656.646484,367154231.159018,-82815918.9398687
1426195065.43584,2358,76665,0.435835430893349,148598547.00899,367138653.445495,-82815161.3418348
1426195066.43584,2358,76666,0.435835430893349,148629378.449542,367140127.256697,-82818391.8810373
1426195067.43584,2358,76667,0.435835430893349,148655399.767191,367129866.472567,-82818837.7182837
1426195068.43584,2358,76668,0.435835430893349,148677815.031764,367110490.092614,-82817282.0490286
1426195069.43584,2358,76669,0.435835430893349,148698184.350481,367086072.057727,-82814454.6447122
1426195070.43584,2358,76670,0.435835430893349,148729099.141606,367087846.464728,-82817752.5627728
1426195071.43584,2358,76671,0.435835430893349,148751761.28037,367069139.259809,-82816296.1206824
1426195072.43584,2358,76672,0.435835430893349,148777434.116325,367057928.759856,-82816589.7377039
1426195073.43584,2358,76673,0.435835430893349,148804785.85063,367050849.282362,-82817822.6495546
1426195074.43584,2358,76674,0.435835430893349,148836480.939452,367054477.612204,-82821456.9422558
1426195075.43584,2358,76675,0.435835430893349,148859648.782906,367037060.855329,-82820366.4215857
1426195076.43584,2358,76676,0.435835430893349,148884610.166573,367024074.882868,-82820195.417028
1426195077.43584,2358,76677,0.435835430893349,148911855.203712,367016689.007143,-82821425.5677188
1426195078.43584,2358,76678,0.435835430893349,148936942.581176,367004005.132314,-82821392.1725881
1426195079.43584,2358,76679,0.435835430893349,148959745.047141,366985642.861694,-82819969.4468476
1426195080.43584,2358,76680,0.435835430893349,148987126.71657,366978617.403635,-82821231.4906668
1426195081.43584,2358,76681,0.435835430893349,149011562.697776,366964383.80897,-82820875.0981808
1426195082.43584,2358,76682,0.435835430893349,149042873.004647,366967086.129433,-82824292.6275109
1426195083.43584,2358,76683,0.435835430893349,149063317.98385,366942993.445864,-82821646.1399006
1426195084.43584,2358,76684,0.435835430893349,149089590.025972,366933190.48024,-82822228.2091847
1426195085.43584,2358,76685,0.435835430893349,149117539.42154,366927529.338797,-82823832.657229
1426195086.43584,2358,76686,0.435835430893349,149141702.223915,366912606.973621,-82823239.9662928
1426195087.43584,2358,76687,0.435835430893349,149167952.541978,366902753.150782,-82823780.313763
1426195088.43584,2358,76688,0.435835430893349,149196112.764336,366897681.732393,-82825557.9576732
1426195089.43584,2358,76689,0.435835430893349,149224111.789777,366892145.612064,-82827149.3840011
1426195090.43584,2358,76690,0.435835430893349,149249702.669529,366880810.097284,-82827442.8957954
1426195091.43584,2358,76691,0.435835430893349,149272191.890148,366861719.26838,-82825885.095554
1426195092.43584,2358,76692,0.435835430893349,149298152.743184,366851104.009248,-82826334.1834839
1426195093.43584,2358,76693,0.435835430893349,149322854.326523,366837504.413797,-82826027.3319459
1426195094.43584,2358,76694,0.435835430893349,149354383.614191,366840661.210655,-82829653.2364483
1426195095.43584,2358,76695,0.435835430893349,149377643.973882,366823509.202351,-82828577.5440535
1426195096.43584,2358,76696,0.435835430893349,149407582.630416,366822822.185099,-82831281.3347274
1426195097.43584,2358,76697,0.435835430893349,149430466.254476,366804693.874213,-82829945.5470556
1426195098.43584,2358,76698,0.435835430893349,149460008.907231,366802985.288948,-82832460.5750832
1426195099.43584,2358,76699,0.435835430893349,149482141.963121,366783042.251121,-82830743.1152612
1426195100.43584,2358,76700,0.435835430893349,149502346.650577,366758308.897144,-82827949.2528241
1426195101.43584,2358,76701,0.435835430893349,149532446.802431,366757951.161937,-82830733.177784
1426195102.43584,2358,76702,0.435835430893349,149556576.757474,366742996.512918,-82830147.9843811
1426195103.43584,2358,76703,0.435835430893349,149585599.474965,366739961.946585,-82832311.4603091
1426195104.43584,2358,76704,0.435835430893349,149607895.917637,366720481.771474,-82830725.0283853
1426195105.43584,2358,76705,0.435835430893349,149638798.185821,366722083.890877,-82833944.9073724
1426195106.43584,2358,76706,0.435835430893349,149661662.374218,366703945.882418,-82832665.8453612
1426195107.43584,2358,76707,0.435835430893349,149685191.370171,366687417.205663,-82831733.917968
1426195108.43584,2358,76708,0.435835430893349,149711148.645329,366676839.765734,-82832195.0844498
1426195109.43584,2358,76709,0.435835430893349,149743435.86286,366681939.240567,-82836180.6466928
1426195110.43584,2358,76710,0.435835430893349,149763933.543888,366657939.970152,-82833550.7685123
1426195111.43584,2358,76711,0.435835430893349,149791315.863179,366650977.079267,-82834894.9728792
1426195112.43584,2358,76712,0.435835430893349,149819373.725768,366645610.75194,-82836518.0370925
1426195113.43584,2358,76713,0.435835430893349,149844931.156939,366633985.853849,-82836728.9995356
1426195114.43584,2358,76714,0.435835430893349,149868307.690002,366617214.269598,-82835673.7345174
1426195115.43584,2358,76715,0.435835430893349,149896025.935099,366610938.478562,-82837202.2293806
1426195116.43584,2358,76716,0.435835430893349,149922449.575582,366601534.932616,-82837815.7830975
1426195117.43584,2358,76717,0.435835430893349,149941093.708016,366573052.351491,-82834222.8127964
1426195118.43584,2358,76718,0.435835430893349,149978938.008368,366591725.437493,-82841391.339123
1426195119.43584,2358,76719,0.435835430893349,149999191.960101,366567191.156338,-82838632.3899711
1426195120.43584,2358,76720,0.435835430893349,150025868.925271,366558425.25903,-82839435.9430529
1426195121.43584,2358,76721,0.435835430893349,150050866.499052,366545536.319729,-82839320.0766199
1426195122.43584,2358,76722,0.435835430893349,150080841.961929,366544896.059392,-82842144.603582
1426195123.43584,2358,76723,0.435835430893349,150099180.938387,366515659.459191,-82838315.5667813
1426195124.43584,2358,76724,0.435835430893349,150126219.728127,366507692.420538,-82839347.0111738
1426195125.43584,2358,76725,0.435835430893349,150151537.826872,366495665.920589,-82839394.6761069
1426195126.43584,2358,76726,0.435835430893349,150178409.803901,366487266.170467,-82840372.939072
1426195127.43584,2358,76727,0.435835430893349,150205928.020646,366480708.057806,-82841774.5219154
1426195128.43584,2358,76728,0.435835430893349,150230475.358421,366466711.499711,-82841400.6309478
1426195129.43584,2358,76729,0.435835430893349,150254699.136825,366451923.421796,-82840857.6408136
1426195130.43584,2358,76730,0.435835430893349,150283191.298533,366447629.838147,-82842873.7042888
1426195131.43584,2358,76731,0.435835430893349,150313384.194349,366447416.258907,-82845666.0766126
1426195132.43584,2358,76732,0.435835430893349,150336723.719181,366430449.425555,-82844621.2553849
1426195133.43584,2358,76733,0.435835430893349,150358016.328572,366408494.919588,-82842496.1138532
1426195134.43584,2358,76734,0.435835430893349,150384888.689181,366400178.010753,-82843416.5516723
1426195135.43584,2358,76735,0.435835430893349,150414480.279969,366398623.165125,-82845967.9330979
1426195136.43584,2358,76736,0.435835430893349,150442595.102033,366393288.088485,-82847618.4128235
1426195137.43584,2358,76737,0.435835430893349,150462768.420261,366368620.638752,-82844890.6001588
1426195138.43584,2358,76738,0.435835430893349,150491393.881271,366364646.386694,-82846807.1295676
1426195139.43584,2358,76739,0.435835430893349,150514024.716247,366345957.827126,-82845397.815304
1426195140.43584,2358,76740,0.435835430893349,150541219.775216,366338455.870946,-82846593.4798107
1426195141.43584,2358,76741,0.435835430893349,150563640.185827,366319231.986839,-82845004.3187188
1426195142.43584,2358,76742,0.435835430893349,150596363.850785,366325249.693211,-82849348.3865885
1426195143.43584,2358,76743,0.435835430893349,150621470.000922,366312654.589914,-82849325.2397714
1426195144.43584,2358,76744,0.435835430893349,150646402.314805,366299538.544555,-82849209.5729162
1426195145.43584,2358,76745,0.435835430893349,150673813.360361,366292607.392326,-82850490.9408977
1426195146.43584,2358,76746,0.435835430893349,150696817.043891,366274869.182308,-82849285.1803214
1426195147.43584,2358,76747,0.435835430893349,150728183.208522,366277523.331451,-82852807.5128591
1426195148.43584,2358,76748,0.435835430893349,150748751.762104,366253841.606096,-82850216.9792149
1426195149.43584,2358,76749,0.435835430893349,150778734.004888,366253187.155628,-82852954.8431361
1426195150.43584,2358,76750,0.435835430893349,150804683.032218,366242625.030892,-82853454.498614
1426195151.43584,2358,76751,0.435835430893349,150831333.373902,366233834.585192,-82854351.862984
1426195152.43584,2358,76752,0.435835430893349,150850114.223,366205725.630677,-82850755.2419181
1426195153.43584,2358,76753,0.435835430893349,150877918.960959,366199728.558677,-82852226.5061868
1426195154.43584,2358,76754,0.435835430893349,150902051.76831,366184695.94377,-82851670.7508195
1426195155.43584,2358,76755,0.435835430893349,150930720.188176,366180741.906257,-82853704.5522285
1426195156.43584,2358,76756,0.435835430893349,150955912.799083,366168403.5677,-82853709.1422464
1426195157.43584,2358,76757,0.435835430893349,150983432.934712,366161715.187663,-82855084.3134093
1426195158.43584,2358,76758,0.435835430893349,151009410.874551,366151189.300509,-82855545.4343182
1426195159.43584,2358,76759,0.435835430893349,151040087.891433,366152106.054229,-82858746.2921683
1426195160.43584,2358,76760,0.435835430893349,151056860.409472,366119248.940687,-82853964.8826599
1426195161.43584,2358,76761,0.435835430893349,151085914.536465,366116248.793895,-82856173.237763
1426195162.43584,2358,76762,0.435835430893349,151115181.746132,366113643.443932,-82858549.1054635
1426195163.43584,2358,76763,0.435835430893349,151142848.241348,366107311.048904,-82859953.3604776
1426195164.43584,2358,76764,0.435835430893349,151159975.039377,366075446.939283,-82855500.4398507
1426195165.43584,2358,76765,0.435835430893349,151192076.079886,366079815.443442,-82859451.8430873
1426195166.43584,2358,76766,0.435835430893349,151211336.388307,366052943.345057,-82856131.3122259
1426195167.43584,2358,76767,0.435835430893349,151240446.722216,366050036.953753,-82858447.2864834
1426195168.43584,2358,76768,0.435835430893349,151267211.107594,366041527.613312,-82859369.5884239
1426195169.43584,2358,76769,0.435835430893349,151298567.084063,366044151.511633,-82862892.0468964
1426195170.43584,2358,76770,0.435835430893349,151321114.58682,366025217.587286,-82861388.653409
1426195171.43584,2358,76771,0.435835430893349,151337047.207684,365990449.382116,-82856204.9033692
1426195172.43584,2358,76772,0.435835430893349,151369652.897174,365996024.985189,-82860433.9569211
1426195173.43584,2358,76773,0.435835430893349,151399690.885068,365995428.776369,-82863303.3500065
1426195174.43584,2358,76774,0.435835430893349,151423166.609367,365978766.249674,-82862323.8188248
1426195175.43584,2358,76775,0.435835430893349,151446098.033869,365960959.013842,-82861076.1155556
1426195176.43584,2358,76776,0.435835430893349,151478541.425231,365966153.223706,-82865189.8876455
1426195177.43584,2358,76777,0.435835430893349,151494703.664602,365931868.288661,-82860267.0813162
1426195178.43584,2358,76778,0.435835430893349,151526345.991225,365935153.193805,-82863886.5214996
1426195179.43584,2358,76779,0.435835430893349,151546895.229314,365911475.862305,-82861357.1792386
1426195180.43584,2358,76780,0.435835430893349,151578927.732892,365915620.953393,-82865174.1926139
1426195181.43584,2358,76781,0.435835430893349,151605085.346568,365905586.794532,-82865835.6904836
1426195182.43584,2358,76782,0.435835430893349,151633732.501059,365901570.124749,-82867781.4844812
1426195183.43584,2358,76783,0.435835430893349,151656210.816007,365882644.269885,-82866387.0247208
1426195184.43584,2358,76784,0.435835430893349,151682186.728182,365872149.796763,-82866819.3737164
1426195185.43584,2358,76785,0.435835430893349,151712785.633253,365872840.720158,-82869908.742984
1426195186.43584,2358,76786,0.435835430893349,151728899.327889,365838524.227437,-82864901.3085524
1426195187.43584,2358,76787,0.435835430893349,151754415.451082,365826862.132389,-82865048.7154112
1426195188.43584,2358,76788,0.435835430893349,151785042.490621,365827656.172509,-82868274.437144
1426195189.43584,2358,76789,0.435835430893349,151803047.221083,365797887.534193,-82864233.2203806
1426195190.43584,2358,76790,0.435835430893349,151833941.490789,365799323.52826,-82867537.0283803
1426195191.43584,2358,76791,0.435835430893349,151859641.954962,365788168.868111,-82867852.2471454
1426195192.43584,2358,76792,0.435835430893349,151885978.550127,365778530.6391,-82868584.4183966
1426195193.43584,2358,76793,0.435835430893349,151913171.791081,365770985.224846,-82869703.3662602
1426195194.43584,2358,76794,0.435835430893349,151937439.785056,365756357.017657,-82869326.3486132
1426195195.43584,2358,76795,0.435835430893349,151958543.91167,365734010.900246,-82867059.0529729
1426195196.43584,2358,76796,0.435835430893349,151992511.75451,365742967.010878,-82872048.9990639
1426195197.43584,2358,76797,0.435835430893349,152016330.264513,365727236.430178,-82871353.3200618
1426195198.43584,2358,76798,0.435835430893349,152040389.57157,365712096.376356,-82870728.249327
1426195199.43584,2358,76799,0.435835430893349,152066612.953118,365702231.531326,-82871402.1384064
1426195200.43584,2358,76800,0.435835430893349,152087624.39377,365679795.713607,-82869087.7751431
1426195201.43584,2358,76801,0.435835430893349,152118490.280167,365681062.715326,-82872353.2865369
1426195202.43584,2358,76802,0.435835430893349,152145552.003163,365673155.5331,-82873448.0054689
1426195203.43584,2358,76803,0.435835430893349,152169734.554453,365658380.080922,-82873016.7675061
1426195204.43584,2358,76804,0.435835430893349,152198906.75776,365655575.682806,-82875239.7273725
1426195205.43584,2358,76805,0.435835430893349,152225133.780163,365645637.483494,-82875926.7414278
1426195206.43584,2358,76806,0.435835430893349,152243215.895025,365616157.759302,-82871988.8352263
1426195207.43584,2358,76807,0.435835430893349,152268889.204543,365604984.290568,-82872348.8429253
1426195208.43584,2358,76808,0.435835430893349,152298426.047842,365603002.235366,-82874754.8038247
1426195209.43584,2358,76809,0.435835430893349,152324061.462219,365591752.284905,-82875116.1879933
1426195210.43584,2358,76810,0.435835430893349,152352842.812446,365587989.507652,-82877191.5340869
1426195211.43584,2358,76811,0.435835430893349,152376983.951064,365573082.183737,-82876658.0882704
1426195212.43584,2358,76812,0.435835430893349,152401457.17842,365559045.301814,-82876401.9500394
1426195213.43584,2358,76813,0.435835430893349,152425985.774782,365545058.735628,-82876080.2746472
1426195214.43584,2358,76814,0.435835430893349,152453232.843261,365537587.284829,-82877229.9628224
1426195215.43584,2358,76815,0.435835430893349,152483046.050398,365536264.251654,-82879921.6693416
1426195216.43584,2358,76816,0.435835430893349,152511107.590765,365530928.202492,-82881631.7431881
1426195217.43584,2358,76817,0.435835430893349,152535025.359264,365515423.790415,-82880911.7490669
1426195218.43584,2358,76818,0.435835430893349,152559410.085533,365501125.219329,-82880550.3010294
1426195219.43584,2358,76819,0.435835430893349,152589190.855897,365499729.197344,-82883216.6293851
1426195220.43584,2358,76820,0.435835430893349,152615532.734506,365490214.13763,-82883948.9319564
1426195221.43584,2358,76821,0.435835430893349,152628863.55168,365449323.189818,-82877371.3081673
1426195222.43584,2358,76822,0.435835430893349,152659979.28679,365451119.950979,-82880768.9487098
1426195223.43584,2358,76823,0.435835430893349,152691553.574511,365454014.297994,-82884326.1543827
1426195224.43584,2358,76824,0.435835430893349,152715457.536157,365438591.271967,-82883743.4638751
1426195225.43584,2358,76825,0.435835430893349,152732890.064698,365407599.540122,-82879574.4631796
1426195226.43584,2358,76826,0.435835430893349,152762473.412347,365405786.783113,-82882002.0801108
1426195227.43584,2358,76827,0.435835430893349,152787232.871246,365392302.175455,-82881868.7939524
1426195228.43584,2358,76828,0.435835430893349,152818647.947827,365394940.360093,-82885449.2739863
1426195229.43584,2358,76829,0.435835430893349,152843995.376144,365382937.117289,-82885570.7660518
1426195230.43584,2358,76830,0.435835430893349,152861496.24633,365352051.27787,-82881337.6973101
1426195231.43584,2358,76831,0.435835430893349,152898611.132731,365368349.175146,-82888085.0722221
1426195232.43584,2358,76832,0.435835430893349,152918302.583437,365342769.450316,-82885102.7740027
1426195233.43584,2358,76833,0.435835430893349,152951160.358295,365348830.252316,-82889438.9815589
1426195234.43584,2358,76834,0.435835430893349,152972397.52094,365327001.328137,-82887295.5190563
1426195235.43584,2358,76835,0.435835430893349,152997144.542382,365313453.737748,-82887072.3993597
1426195236.43584,2358,76836,0.435835430893349,153027035.664997,365312406.157673,-82889831.6640393
1426195237.43584,2358,76837,0.435835430893349,153049512.435204,365293520.831025,-82888414.9798751
1426195238.43584,2358,76838,0.435835430893349,153071001.176692,365272238.879475,-82886476.4569404
1426195239.43584,2358,76839,0.435835430893349,153103546.827421,365277503.070777,-82890593.0274728
1426195240.43584,2358,76840,0.435835430893349,153122717.637224,365250785.410665,-82887357.4262055
1426195241.43584,2358,76841,0.435835430893349,153149267.756637,365241576.500966,-82888213.6122724
1426195242.43584,2358,76842,0.435835430893349,153183699.159587,365251374.240094,-82893414.6753563
1426195243.43584,2358,76843,0.435835430893349,153201329.296125,365220956.908964,-82889270.2359549
1426195244.43584,2358,76844,0.435835430893349,153227644.089406,365211274.832264,-82890049.6884697
1426195245.43584,2358,76845,0.435835430893349,153254165.991817,365202029.416136,-82890837.5744526
1426195246.43584,2358,76846,0.435835430893349,153276184.882471,365182081.602225,-82889209.3632303
1426195247.43584,2358,76847,0.435835430893349,153303140.643287,365173861.879855,-82890193.7897057
1426195248.43584,2358,76848,0.435835430893349,153329291.185406,365163848.742333,-82890794.0044127
1426195249.43584,2358,76849,0.435835430893349,153359124.06433,365162535.72335,-82893521.260049
1426195250.43584,2358,76850,0.435835430893349,153379774.729271,365139455.540918,-82891062.3580452
1426195251.43584,2358,76851,0.435835430893349,153408974.238304,365136637.255413,-82893433.1931489
1426195252.43584,2358,76852,0.435835430893349,153431247.298984,365117192.779321,-82891762.3973544
1426195253.43584,2358,76853,0.435835430893349,153469297.117941,365135708.945655,-82899056.8334041
1426195254.43584,2358,76854,0.435835430893349,153493121.010949,365119957.181504,-82898385.1781938
1426195255.43584,2358,76855,0.435835430893349,153517385.190366,365105440.835355,-82898054.4682113
1426195256.43584,2358,76856,0.435835430893349,153539867.544246,365086538.946271,-82896581.1046597
1426195257.43584,2358,76857,0.435835430893349,153564169.136163,365072116.181209,-82896155.6634427
1426195258.43584,2358,76858,0.435835430893349,153585547.253136,365050605.759707,-82894126.2017698
1426195259.43584,2358,76859,0.435835430893349,153619797.283261,365059848.765515,-82899261.1315688
1426195260.43584,2358,76860,0.435835430893349,153640017.300479,365035583.992294,-82896578.9987245
1426195261.43584,2358,76861,0.435835430893349,153662832.143022,365017599.720016,-82895382.9168782
1426195262.43584,2358,76862,0.435835430893349,153695978.493433,365024218.807628,-82899861.6975934
1426195263.43584,2358,76863,0.435835430893349,153722818.322385,365015797.366516,-82900856.1177161
1426195264.43584,2358,76864,0.435835430893349,153749700.541374,365007485.753368,-82901905.3395189
1426195265.43584,2358,76865,0.435835430893349,153775037.709717,364995409.188422,-82902106.2927745
1426195266.43584,2358,76866,0.435835430893349,153793683.292171,364967453.69568,-82898551.9697828
1426195267.43584,2358,76867,0.435835430893349,153820175.294794,364958214.859375,-82899363.5229405
1426195268.43584,2358,76868,0.435835430893349,153845687.621669,364946650.659628,-82899622.2090839
1426195269.43584,2358,76869,0.435835430893349,153881677.732412,364959985.05788,-82905677.8022184
1426195270.43584,2358,76870,0.435835430893349,153903282.866968,364939064.038701,-82903819.9331345
1426195271.43584,2358,76871,0.435835430893349,153930558.655154,364931749.469397,-82905118.2229967
1426195272.43584,2358,76872,0.435835430893349,153950403.668071,364906538.393086,-82902249.5516682
1426195273.43584,2358,76873,0.435835430893349,153977464.764725,364898607.544604,-82903286.4183758
1426195274.43584,2358,76874,0.435835430893349,154007258.046981,364897339.592549,-82905962.0958048
1426195275.43584,2358,76875,0.435835430893349,154029876.80442,364878751.162206,-82904685.7567392
1426195276.43584,2358,76876,0.435835430893349,154053315.458786,364862310.219754,-82903787.1361878
1426195277.43584,2358,76877,0.435835430893349,154078274.732627,364849321.760032,-82903772.4104907
1426195278.43584,2358,76878,0.435835430893349,154106027.778057,364843172.423641,-82905224.4720943
1426195279.43584,2358,76879,0.435835430893349,154130578.60998,364829178.153622,-82905032.4386017
1426195280.43584,2358,76880,0.435835430893349,154159894.987617,364826577.827482,-82907358.4556207
1426195281.43584,2358,76881,0.435835430893349,154181596.885974,364806020.070022,-82905618.6606023
1426195282.43584,2358,76882,0.435835430893349,154209205.719653,364799473.00374,-82907090.7317854
1426195283.43584,2358,76883,0.435835430893349,154237187.437085,364793676.900465,-82908654.9367465
1426195284.43584,2358,76884,0.435835430893349,154264720.007583,364786927.07266,-82910085.3412979
1426195285.43584,2358,76885,0.435835430893349,154285842.458976,364764814.304694,-82907976.1560496
1426195286.43584,2358,76886,0.435835430893349,154306450.186964,364741572.976202,-82905496.0374084
1426195287.43584,2358,76887,0.435835430893349,154337427.048378,364743040.379677,-82908779.9734066
1426195288.43584,2358,76888,0.435835430893349,154367636.811316,364742550.66906,-82911656.4202478
1426195289.43584,2358,76889,0.435835430893349,154391333.467814,364726598.869725,-82910902.4830374
1426195290.43584,2358,76890,0.435835430893349,154412861.834097,364705567.512294,-82909025.9979976
1426195291.43584,2358,76891,0.435835430893349,154442938.476139,364704842.678201,-82911897.2348711
